lon,lat,address,city_contribution
24.6619957,59.3004702,"Saku, Harju County, Estonia",843270
24.683333,45.733333,"Ucea, Romania",94800
24.70271,60.4402527,"01860 Perttula, Finland",691898
24.7090705,40.7766956,"Thasos 640 04, Greece",170350.94
24.711117,48.922633,"Ivano-Frankivsk, Ivano-Frankivs'ka oblast, Ukraine",57376
24.7134451,57.5403227,"Limbaži Municipality, Latvia",138032
24.7223375,59.4505877,"Tööstuse, Tallinn, Estonia",404716
24.7452904,42.1354079,"Plovdiv, Bulgaria",4860677.01
24.7499112,-28.7282384,"Kimberley, South Africa",104262
24.7535746,59.4369608,"Tallinn, Estonia",26262671.45
24.7548524,60.7373073,"Riihimäki, Finland",558520
24.7620789,60.5256297,"05200 Rajamäki, Finland",100219
24.7855271,35.3483474,"Mylopotamos, Greece",16860
24.8069832,35.0187782,"Sivas 702 00, Greece",236939
24.8142726,45.0722527,"Argeș County, Romania",17358
24.8408878,59.3734018,"Assaku, Harju County, Estonia",284480.87
24.8580797,60.6299525,"Hyvinkää, Finland",834360
24.863497,44.948072,"Micești 117465, Romania",85435
24.8691824,44.8564798,"Pitești, Romania",746823.35
24.8784393,42.0133722,"Asenovgrad, Bulgaria",57000
24.8864902,41.1300361,"Xanthi 671 00, Greece",3833
24.9056,59.3419,"Aaviku, Harju maakond, Estonia",169650.19
24.938379,60.1698557,"Helsinki, Finland",95448974.12
24.9394681,42.1309052,"4122 Sadovo, Bulgaria",44480
24.9404242,37.4418105,"Ermoupoli, Greece",51653.5
24.947214,44.9571174,"Mioveni 115400, Romania",1455978.39
24.948073,60.1698566,"Yliopistonkatu, 00101 Helsinki, Finland",95417330.65
25.0269487,60.4060068,"Tuusula, Finland",197243.8
25.0317145,46.2924526,"Cristuru Secuiesc 535400, Romania",12501
25.0377686,60.2933524,"Vantaa, Finland",10368073.73
25.0971051,60.4747894,"Järvenpää, Finland",193895
25.1272723,46.5553429,"Praid 537240, Romania",11235
25.1442126,35.3387352,"Heraklion, Greece",56553718.15
25.1802074,61.8619823,"Jämsä, Finland",209187
25.2466973,59.3334239,"Harju County, Estonia",463989.3
25.2668719,57.308611,"Cēsis, Cēsu pilsēta, Latvia",289764
25.2796514,54.6871555,"Vilnius, Lithuania",20289797.61
25.3162139,44.719706,"Găești, Romania",80496
25.3186837,42.8742212,"Gabrovo, Bulgaria",230040
25.3259138,60.3006643,"01150 Söderkulla, Finland",316580
25.3282579,43.9750572,"Alexandria, Romania",483991
25.3288623,37.4467185,"Mikonos 846 00, Greece",101650
25.3444095,67.8627486,"99250 Kiistala, Finland",54700
25.3669422,64.1373573,"86600 Haapavesi, Finland",102548.8
25.4065582,41.1224394,"Komotini 691 00, Greece",6966043.83
25.4263618,57.5384659,"Valmiera, Latvia",7087
25.4303833,64.9388024,"90460 Oulunsalo, Finland",716076
25.4558274,44.9118218,"Târgoviște, Romania",448113.21
25.4560728,45.6976693,"Codlea 505100, Romania",224587.48
25.4650773,65.0120888,"Oulu, Finland",21749492.17
25.4718809,54.846214,"Nemenčinė, Lithuania",188791
25.5034842,64.9129283,"90440 Kempele, Finland",171008
25.5163229,60.9887015,"15870 Hollola, Finland",213750
25.5475385,58.1048945,"Karksi-Nuia, Viljandi County, Estonia",138090.8
25.5699444,58.8871098,"Paide, Järva County, Estonia",94053.25
25.594767,49.553517,"Ternopil, Ternopil's'ka oblast, Ukraine",97800
25.6011977,45.6579755,"Brașov, Romania",1292987.59
25.6344644,42.4257769,"Stara Zagora, Bulgaria",721184.08
25.6612096,60.9826749,"Lahti, Finland",520524.5
25.6652739,60.3931919,"Porvoo, Finland",113001
25.6942533,45.6179752,"Săcele, Romania",262140
25.7288398,60.8017134,"16300 Orimattila, Finland",461494.6
25.7293905,66.5039478,"Rovaniemi, Finland",950913
25.7472567,62.2426034,"Jyväskylä, Finland",12870912.92
25.8386928,62.3262273,"41310 Leppävesi, Finland",179922
25.873962,40.8457193,"Alexandroupoli 681 00, Greece",2021200
25.9022544,62.3682548,"41330 Vihtavuori, Finland",616750
25.9231471,-24.6282079,"Gaborone, Botswana",594851
25.9656554,43.8355713,"Ruse, Bulgaria",955442.03
25.9783378,43.8424,"bul. ""Bulgaria"", Ruse, Bulgaria",116737
25.9815064,63.6811993,"86800 Pyhäjärvi, Finland",210054
26.0128616,44.936664,"Ploiești, Romania",673992
26.0381505,44.361404,"Măgurele, Romania",1081807.9
26.0394096,45.0973333,"Măgurele 107345, Romania",3735907.56
26.0487684,44.4917649,"Sector 1, Bucharest, Romania",528721
26.0835112,44.5671874,"Otopeni 075100, Romania",211892
26.1025384,44.4267674,"Bucharest, Romania",53854504.79
26.1102518,44.6224456,"Balotești 077015, Romania",162835
26.1363457,38.3709813,"Chios 821 00, Greece",540499.2
26.1555435,44.5050832,"Voluntari 077190, Romania",1537806.86
26.1595761,-29.085214,"Bloemfontein, South Africa",177600.14
26.2278099,60.4578742,"Lovisa, Finland",8240
26.265833400000002,44.4582005,"Pantelimon, Romania",476760
26.2732302,47.6634521,"Suceava, Romania",1709496.33
26.365315,59.3465821,"Rakvere, Lääne-Viru County, Estonia",183861
26.3779793,46.9299616,"Piatra Neamț, Romania",72406.9
26.3972118,58.7462917,"Jõgeva, Jõgeva County, Estonia",428115
26.4078362,58.2213885,"Elva, Tartu County, Estonia",7489
26.4313169,55.597276,"Visaginas, Lithuania",1624851
26.4671332,58.2647307,"Tõravere, Tartu County, Estonia",794480.4
26.5109264,44.4640645,"Fundulea 915200, Romania",83500
26.536179,55.874736,"Daugavpils, Latvia",591776
26.5572747,39.1067382,"Mitilini 811 00, Greece",2853584.2
26.6064275,60.8464608,"45610 Koria, Finland",250000
26.6658127,47.7406537,"Botoșani, Romania",12920
26.6801602,46.263457,"Târgu Trotuș 607630, Romania",259886
26.7041601,60.8678835,"Kouvola, Finland",168014
26.729006300000002,58.3776252,"Tartu, Estonia",32528086.91
26.76681,38.324972,"Urla, 35430 Urla/İzmir, Turkey",629023.9
26.8008859,60.9428269,"45370 Valkeala, Finland",95300
26.8801161,58.3557111,"Luunja, Tartu County, Estonia",30760
26.9145748,46.5670437,"Bacău, Romania",27125
26.9229659,56.5501038,"Viļāni, Viļānu pilsēta, LV-4650, Latvia",82320
26.9265451,46.9333781,"Roman, Romania",29240
26.9361286,43.2712398,"Shumen, Bulgaria",50290
26.9459403,60.4665666,"Kotka, Finland",198977
26.985855,65.3618533,"93100 Pudasjärvi, Finland",25050
27.0548658,58.0537462,"Põlva, Põlva County, Estonia",10246.46
27.0970475,-26.7145297,"Potchefstroom, South Africa",306853.14
27.1221231,62.6260906,"77600 Suonenjoki, Finland",59235.2
27.1382404,38.4793887,"Bayraklı/İzmir, Turkey",37652.5
27.1382404,38.5183996,"Karşıyaka/İzmir, Turkey",23060.7
27.142826,38.423734,"Izmir, İzmir, Turkey",5678196.4
27.1441227,38.4144802,"Konak/İzmir, Turkey",68639.67
27.1455932,38.43974,"Alsancak, 35220 Konak/İzmir, Turkey",2986075.39
27.1821895,46.0961957,"Adjud 625100, Romania",203574
27.184043,45.6964745,"Focșani, Romania",21000
27.250644,42.7031175,"8500 Aytos, Bulgaria",19500
27.2556802,44.1172249,"ul. ""Moskva"", 7500 Silistra, Bulgaria",122000
27.2721457,61.6887271,"Mikkeli, Finland",2737999.76
27.2797506,59.3974738,"Kohtla-Järve, Ida-Viru County, Estonia",236421
27.3331357,56.5099223,"Rēzekne, Latvia",19902.22
27.4295624,38.6140337,"Manisa, Manisa Merkez/Manisa, Turkey",286567
27.4626361,42.5047926,"Burgas, Bulgaria",232720
27.464642,58.0978524,"Räpina, Põlva County, Estonia",23190
27.511674,40.9780919,"Tekirdağ, Tekirdağ Merkez/Tekirdağ, Turkey",125000
27.5615244,53.9045398,"Minsk, Belarus",2074962.75
27.6014418,47.1584549,"Iași, Romania",8717381.33
27.608792,39.185113,"Soma, Manisa, Turkey",5416375
27.6781725,62.89797,"Kuopio, Finland",24003476.12
27.7278497,64.2221775,"Kajaani, Finland",83238.29
27.7289574,62.9887036,"70900 Toivala, Finland",330534.56
27.7619842,59.3961735,"Sillamäe, Ida-Viru County, Estonia",118106
27.7760199,61.8745333,"51820 Hatsola, Finland",10320.89
27.780795,37.311638,"Milas, Muğla Province, Turkey",210812
27.8137319,41.155812,"Çorlu, Tekirdağ, Turkey",31522
27.8272606,43.57259,"Dobrich, Bulgaria",726332.37
27.8903423,39.6532976,"Balikesir, Balıkesir Merkez/Balıkesir Province, Turkey",145588.74
27.9147333,43.2140504,"Varna, Bulgaria",5462106.07
27.9184148,47.7539947,"Balti, Moldova",40820.5
27.9594714,45.2652463,"Brăila, Romania",127346
28.0079945,45.4353208,"Galați, Romania",1229851.22
28.0405646,-26.1437708,"Rosebank, Johannesburg, 2196, South Africa",86950
28.0473051,-26.2041028,"Johannesburg, South Africa",3860033.54
28.0508354,-26.0928654,"Benmore Rd, Sandton, 2196, South Africa",84999
28.0567007,-26.1075663,"Sandton, South Africa",58038
28.1108048,-26.1451993,"Sandringham, Johannesburg, 2192, South Africa",231932
28.1262927,-25.9991795,"Midrand, South Africa",323856
28.1737707,-25.8396485,"Lyttelton Rd, Centurion, 0157, South Africa",60000
28.1896628,61.0549929,"Lappeenranta, Finland",3256851.8
28.2176379,36.4340533,"Rhodes, Greece",105320
28.2292712,-25.7478676,"Pretoria, South Africa",7409595.47
28.2672801,-25.7642508,"Lynnwood, Pretoria, 0081, South Africa",115260
28.268999,64.1457767,"88610 Vuokatti, Finland",250356
28.2855507,-25.7421262,"Brummeria, Pretoria, 0184, South Africa",1512651.98
28.3023579,-25.7297871,"Silverton, Pretoria, 0184, South Africa",284259.7
28.3228165,-15.3875259,"Lusaka, Zambia",1564105.4
28.363394,37.215374,"Mugla, 48000 Muğla Merkez/Muğla Province, Turkey",582875.88
28.468217,49.233083,"Vinnytsia, Vinnyts'ka oblast, Ukraine",15000
28.4863963,37.8117033,"Aydın Province, Turkey",1469347.82
28.5914696,-26.1574729,"Delmas, South Africa",257667.84
28.6348138,44.1598013,"Constanța, Romania",1812332.02
28.6498144,-12.9906407,"Ndola, Zambia",38841
28.7206721,40.9801984,"Avcılar, İstanbul, Turkey",49702
28.775342,41.0086579,"Küçükçekmece, Kanarya, 34290 Küçükçekmece/İstanbul, Turkey",154072
28.7914439,45.1716165,"Tulcea, Romania",778534.6
28.7926778,41.0519681,"Halkalı İkitelli Cd, İstanbul, Turkey",225677.68
28.824722,41.0456474,"Bağcılar/İstanbul, Turkey",133225
28.8501919,45.3501944,"Izmail, Odessa Oblast, Ukraine",141533.54
28.8638103,47.0104529,"Chisinau, Moldova",3031636.83
28.8829816,41.1871598,"Eyüp/İstanbul, Turkey",1034243.27
28.8863842,61.8679728,"Savonlinna, Finland",25049.83
28.9703304,41.0382864,"Beyoğlu/İstanbul, Turkey",155685
28.9715982,41.0319416,"Tepebaşı Cd., Beyoğlu/İstanbul, Turkey",31506.85
28.9764241,41.0244859,"Karaköy, Müeyyedzade, 34425 Beyoğlu/İstanbul, Turkey",508042
28.9783589,41.0082376,"Istanbul, İstanbul, Turkey",47418784.34
28.9819731,41.0536216,"Şişli/İstanbul, Turkey",1195595.92
29.0168962,41.1180848,"Maslak, 34398 Sarıyer/İstanbul, Turkey",125998.4
29.019965,41.1121849,"Maslak, Sarıyer/İstanbul, Turkey",199926
29.0285355,41.068616,"Beşiktaş/İstanbul, Turkey",431268.7
29.031938,41.032236,"Üsküdar, Kuzguncuk, 34674 Üsküdar/İstanbul, Turkey",6e+05
29.0385466,41.1814742,"Sarıyer/İstanbul, Turkey",30454
29.0609636,40.1885281,"Bursa, Turkey",947885.67
29.0963328,37.7830159,"Denizli, Kumkısık/Denizli Merkez/Denizli, Turkey",227170.43
29.098591,40.283409,"Demirtas, Demirtaş Sakarya, 16245 Osmangazi/Bursa, Turkey",407111.25
29.10136,41.033329,"Umraniye, Elmalıkent, 34764 Ümraniye/İstanbul, Turkey",149415
29.10569,41.132719,"Beykoz, Gümüşsuyu, 34820 Beykoz/İstanbul, Turkey",61661.28
29.126347,36.659246,"Fethiye, Muğla Province, Turkey",55450
29.1739513,40.9498022,"Maltepe/İstanbul, Turkey",697548.65
29.236437,41.0493975,"Alemdağ, 34794 Çekmeköy/İstanbul, Turkey",1938689.87
29.351143,37.426385,"Acıpayam, 20800 Acıpayam/Denizli, Turkey",141351.75
29.3598782,40.8982305,"Tuzla/İstanbul, Turkey",26664
29.4397941,40.8025157,"Gebze, Kocaeli, Turkey",1238625.41
29.4486263,-23.8961708,"Polokwane, South Africa",367176
29.5455832,62.614079,"80400 Ylämylly, Finland",110746
29.609588,41.174903,"Şile, 34980 Şile/İstanbul, Turkey",1e+05
29.7368128,-2.6077503,"Butare, Rwanda",498306.1
29.7635719,62.6010155,"Joensuu, Finland",10627730.02
29.8134707,62.6591045,"80710 Lehmo, Finland",592600
29.8815203,40.8532704,"Kocaeli, Turkey",2675150.42
29.9187387,31.2000924,"Alexandria, Alexandria Governorate, Egypt",825439.99
29.9408089,40.7654408,"Izmit, İzmit/Kocaeli, Turkey",198787
30.1044288,-1.9705786,"Kigali, Rwanda",214921.11
30.1064659,59.5624627,"Gatchina, Leningrad Oblast, Russia",37488
30.1310853,49.7967977,"Bila Tserkva, Kyivs'ka oblast, Ukraine",58467
30.2801166,0.6546257,"Fort Portal, Uganda",184700
30.3296165,48.920783900000004,"Potash, Cherkas'ka oblast, Ukraine",58800
30.3350986,59.9342802,"St Petersburg, Russia",8159019.36
30.3794118,-29.6006068,"Pietermaritzburg, South Africa",497400
30.4357631,40.6939973,"Sakarya, Turkey",439688.58
30.5234,50.4501,"Kiev, Ukraine",9301684.65
30.5256311,39.7667061,"Eskişehir, Eskişehir Province, Turkey",1262449.46
30.5387038,38.7568852,"Afyonkarahisar, Afyonkarahisar Merkez/Afyonkarahisar Province, Turkey",140897.56
30.553705,37.7626487,"Isparta, Isparta Merkez/Isparta Province, Turkey",24600
30.6545022,-0.6071596,"Mbarara, Uganda",534367
30.7133233,36.8968908,"Antalya, Turkey",670250
30.7233095,46.482526,"Odessa, Odessa Oblast, Ukraine",1200279.93
30.7457125,51.5221889,"Slavutych, Kyivs'ka oblast, Ukraine",128522
30.769476,36.8827594,"Muratpaşa/Antalya, Turkey",411060
30.8326663,-29.7367411,"Waterfall, 3610, South Africa",36968.5
30.8384093,-29.8345022,"Pinetown, South Africa",163753.42
30.9302603,-29.8316729,"Westville, 3629, South Africa",1563195.3
30.9876321,30.5972455,"Menofia Governorate, Egypt",82000
30.9878462,52.4411761,"Gomel, Belarus",168538.12
31.0218404,-29.8586804,"Durban, South Africa",114200
31.03351,-17.8251657,"Harare, Zimbabwe",402920.72
31.1366715,-26.3054482,"Mbabane, Swaziland",23250
31.2088526,30.0130557,"Giza, Al Omraneyah, Giza Governorate, Egypt",3578272.81
31.2357116,30.0444196,"Cairo, Cairo Governorate, Egypt",5945053.88
31.2714452,30.0650075,"El-Abaseya, Cairo Governorate, Egypt",285570
31.3368529,29.8483192,"Helwan, Helwan Sharkeya, Qism Helwan, Cairo Governorate, Egypt",504746.79
31.3784704,31.0409483,"Mansoura, Mansoura Qism 2, Mansoura, Dakahlia Governorate, Egypt",15000
31.4913182,30.007413,"New Cairo City, Cairo Governorate, Egypt",157490.52
31.5040656,30.5765383,"Zagazig, El-Hariry, Qesm Awal AZ Zagazig, Ash Sharqia Governorate, Egypt",128649
31.608209,40.732541,"Bolu, Bolu Merkez/Bolu, Turkey",50400
31.852233,49.227717,"Smila, Cherkas'ka oblast, Ukraine",52750
32.2714587,30.5964923,"Ismailia, Ismailia Governorate, Egypt",97500
32.4297369,34.7720133,"Paphos, Cyprus",525084.54
32.4806894,15.6475782,"Omdurman, Sudan",292721.8
32.4931554,37.8746429,"Konya, Turkey",1163763.87
32.5498069,29.9668343,"Suez, Suez Governorate, Egypt",102000
32.5598994,15.5006544,"Khartoum, Sudan",1304124.7
32.5683826,0.3337535,"Wandegeya, Kampala, Uganda",251454
32.5825197,0.3475964,"Kampala, Uganda",5831344.41
32.6051351,-25.891968,"Maputo, Mozambique",2932758.65
32.695547,39.9904289,"Yenimahalle/Ankara, Turkey",1852069.55
32.806684,39.95491,"Gayret, Tarım Bakanlığı Ankara İl Md., 06170 Yenimahalle/Ankara, Turkey",113460
32.8199387,39.9311381,"Emek, Bahçelievler, 06490 Çankaya/Ankara, Turkey",26340
32.8369079,39.9347842,"Anıttepe, Tandoğan, 06580 Çankaya/Ankara, Turkey",1742545.5
32.8408858,39.9202206,"Yücetepe, 06570 Çankaya/Ankara, Turkey",181660
32.8547752,39.9280406,"Büyük Kovanağzı, Sıhhiye, Hasırcılar Sk., 42010 Meram/Konya, Turkey",332895.98
32.857805,39.9125435,"Kavaklıdere, 06680 Çankaya/Ankara, Turkey",664575.58
32.8597419,39.9333635,"Ankara, Turkey",54589357.73
32.8874067,2.2580829,"Lira, Uganda",15000
32.9212265,39.8451842,"Çankaya/Ankara, Turkey",5548025.52
33.0226174,34.7071301,"Limassol, Cyprus",9303043.01
33.0826598,68.9585244,"Murmansk, Murmansk Oblast, Russia",140513
33.3177479,35.1591051,"Egkomi, Cyprus",201414.33
33.3289733,35.1751962,"Agios Dometios, Cyprus",3349712
33.3598366,35.1338417,"Strovolos, Cyprus",1594972.91
33.3766669,35.0943766,"Latsia, Cyprus",364850
33.3822764,35.1855659,"Nicosia, Cyprus",46606686.55
33.525367,44.61665,"Sevastopol, Sevastopol' city",2131967.31
33.5392081,14.393082,"Wad Madani, Sudan",60000
33.5839983,34.9663094,"Aradippou, Cyprus",78989
33.6231723,34.9002535,"Larnaca, Cyprus",157103
33.6724006,67.6107356,"Kirovsk, Murmansk Oblast, Russia, 184250",15000
33.7741195,-13.9626121,"Lilongwe, Malawi",1053193.54
33.7923771,-13.9462153,"Capital Hill Cir, Lilongwe, Malawi",96572.1
34.0084395,-11.4389649,"Mzuzu, Malawi",115611
34.102417,44.952117,"Simferopol, Crimea",221906.88
34.3640396,61.7781617,"Petrozavodsk, Republic of Karelia, Russia",60546
34.4668445,31.5016951,Gaza,80160
34.5742523,31.6687885,"Ashkelon, Israel",645072.51
34.6414811,36.8121041,"Mersin, Mesudiye, Camili/Akdeniz/Mersin Province, Turkey",560877.5
34.739449,31.877958,"Yavne, Israel",1303376
34.746996,31.730202,"Kiryat Malakhi, Israel",269944.45
34.7679568,-0.0917016,"Kisumu, Kenya",220583
34.7817676,32.0852999,"Tel Aviv-Yafo, Israel",93997734.23
34.787384,32.015833,"Holon, Israel",2558718
34.791462,31.252973,"Be'er Sheva, Israel",29053713.38
34.7925013,31.9730015,"Rishon LeTsiyon, Israel",1457618.84
34.795951,32.107476,"Ramat Aviv, Tel Aviv-Yafo, Israel",1234550.26
34.801327,31.932111,"Ness Ziona, Israel",5115810.15
34.811272,31.892773,"Rehovot, Israel",164811001.49
34.824785,32.068424,"Ramat Gan, Israel",33539424.43
34.8297087,32.0017816,"Beit Dagan, Israel",3184454.4
34.835226,32.084932,"Bnei Brak, Israel",353867.6
34.840278,32.137793,"Ramat Hasharon, Israel",370360.25
34.842421,31.853167,"Mazkeret Batya, Israel",1e+05
34.844675,32.162413,"Herzliya, Israel",11367859.99
34.853196,32.321458,"Netanya, Israel",505361.5
34.856173,32.029748,"Or Yehuda, Israel",468943
34.858858,32.054863,"Kiryat Ono, Israel",1e+05
34.871326,32.184781,"Ra'anana, Israel",3645872.95
34.872938,31.931566,"Ramla, Israel",557290
34.878123,32.214541,"Batzra, Israel",733384.5
34.8838788,32.149961,"Hod Hasharon, Israel",466638
34.8870985,32.030339,"Yehud, Israel",344034.25
34.887762,32.084041,"Petah Tikva, Israel",3150691.62
34.888075,31.951014,"Lod, Israel",5762191.02
34.892639,32.063511,"Kfar Ma'as, Israel",97002.5
34.8952102,36.9165612,"Tarsus, Mersin Province, Turkey",153415
34.904544,32.519016,"Caesarea, Israel",729497.4
34.90761,32.178195,"Kefar Sava, Israel",356780
34.920394,32.509965,"Or Akiva, Israel",584736
34.923316,32.607802,"Dor, Israel",73010
34.935878,32.014833,"Tirat Yehuda, Israel",797957
34.937514,32.081948,"Einat, Israel",82800
34.9436852,32.0022798,"Tefen St, Shoham, Israel",175598.32
34.945,32.522222,"Binyamina, Israel",788165.28
34.947959,31.808975,"Harel, Israel",157125
34.9488403,31.9957581,"Shoham, Israel",185770.3
34.951925,29.557669,"Eilat, Israel",1627432.47
34.952177,32.095838,"Rosh Haayin, Israel",509112.25
34.9727096,32.3493873,"Emek Hefer, Israel",170040
34.97298,32.762127,"Tirat Carmel, Israel",2015525.26
34.988099,31.747041,"Bet Shemesh, Israel",435275
34.989571,32.7940463,"Haifa, Israel",90668051.61
35.002462,31.90912,"Modi'in, Modi'in Makabim-Re'ut, Israel",174209
35.0239857,32.3194054,Tulkarm,152368
35.046183,48.464717,"Dnipro, Dnipropetrovsk Oblast, Ukraine",1411370.4
35.061355,29.970887,"Ketura, Israel",503500
35.082678,32.933052000000004,"Acre, Israel",249662
35.104606,32.660225,"Yokne'am Illit, Israel",213471.72
35.119773,32.809144,"Kiryat Ata, Israel",1033560.8
35.127483,32.716221,"Kiryat Tiv'on, Israel",545586.21
35.139567,47.8388,"Zaporizhia, Zaporiz'ka oblast, Ukraine",2109528.4
35.148316,32.763374,"Nofit, Israel",1507996
35.151725,42.027974,"Sinop, 57000 Sinop Merkez/Sinop Province, Turkey",189286.5
35.17343,33.087634,"Hanita, Israel",1438366.95
35.1832463,32.1043038,"Eilot St, Ari'el",627910
35.2024425,31.7053821,Bethlehem,316721.4
35.2034184,31.9037641,Ramallah,212477
35.21371,31.768319,"Jerusalem, Israel",148242302.08
35.2417497,32.6778114,"Migdal HaEmek, Israel",645732.4
35.243322,38.963745,Turkey,623337.88
35.259817,32.858756,"Misgav, Israel",668704
35.2621461,32.2226678,Nablus,386537
35.292417,32.914671,"Karmiel, Israel",469045
35.324812,32.711539,"Nazareth Iliit, Israel",585931
35.3308285,36.9914194,"Adana, Reşatbey Mh., Seyhan/Adana, Turkey",1148006.27
35.3356518,-15.3765857,"Zomba, Malawi",1683251.4
35.3586996,46.8550216,"Melitopol', Zaporiz'ka oblast, Ukraine",126120
35.391666,32.563099,"Ein Harod, Israel",172220
35.482597,38.720489,"Kayseri, Kayseri Province, Turkey",21917.2
